wallsMaterial,floorNumber,floorsTotal,totalArea,kitchenArea,latitude,longitude,price
2,12,23,63.6,11.4,55.71083801,37.76256214,21900000
1,14,24,40.5,10.2,55.68166001,37.69099998,17500000
1,16,16,40,10,55.75373,37.512,19000000
3,4,5,97,11,55.76464001,37.60072999,108500000
1,6,16,94.9,6.4,55.57524,37.44965,20373037
2,18,18,60,11,55.82968002,37.5787,17700000
1,12,12,35.7,14.3,55.57524,37.44965,12327785
1,2,19,43.2,6.3,55.8013056,37.56393161,19444320
2,15,17,51.5,9.7,55.8797345,37.62037593,15200000
1,4,16,59.2,16.7,55.57524,37.44965,12991677
3,14,16,80,6,55.81194285,37.63794618,35500000
2,19,20,35.5,10.1,55.77720868,37.73638869,13200000
1,24,33,42.68,18.8,55.72577444,37.67060043,16228643
1,9,9,36.37,9.7,55.57524,37.44965,8873024
1,3,18,72,12.8,55.76294592,37.50704302,32500000
3,2,7,161.6,30,55.75378432,37.59282722,265500000
5,12,12,70,9.2,55.66065501,37.59592772,16000000
1,20,47,42.3,7,55.80565825,37.58808958,20990000
2,2,18,38,10,54.02905828,38.23267699,11200000
3,1,2,35.2,10,55.57524,37.44965,7729600
1,4,14,80.79,23,55.74943,37.62371,29330000
2,10,17,58.2,10.3,55.61853638,37.7435989,17100000
1,6,30,55.1,22.1,55.7503,37.46887,22817175
4,2,14,41.9,3.9,55.71125001,37.43302998,14700000
3,4,5,105,12,55.74775397,37.59501632,90000000
2,14,22,67.5,9,55.64762999,37.72024997,16750000
5,5,5,31,6,55.64552629,37.57956165,10700000
4,3,29,35,12.1,55.67401321,37.62719269,21017500
2,6,16,37.4,10.1,55.77478002,37.82028003,8800000
2,10,12,59.4,12.2,55.93694541,37.36975052,14718518
5,5,12,39,7.5,55.77181807,37.67354618,16900000
1,11,22,45,21,55.77086001,37.51797001,20490000
1,11,23,28,8,55.57524,37.44965,10700000
3,7,14,56.2,9,55.77846999,37.61109002,28000000
1,17,38,62,11,55.83779,37.6498,24000000
2,4,9,44.2,6,55.73525,37.67428999,14300000
2,33,33,72,26.4,55.81237001,37.59531,25554456
1,7,19,82.07,15.7,55.61667,37.6,44039019
2,9,17,51.1,16.6,55.54077111,37.48931107,13487180
1,11,13,83,7,55.72604998,37.57072001,110000000
2,11,12,39.1,8.7,55.59567048,37.59472572,10400000
1,4,28,39.3,18.3,55.87105,37.51282,19141851
4,3,17,121.1,23.6,55.61667,37.6,51438747
1,3,22,130,11,55.66821428,37.53481597,63500000
2,19,22,58.1,10,55.63905,37.70036,16000000
1,8,20,46.6,3.7,55.84547,37.51737,16016420
3,3,4,48,10,55.50029,37.54114002,8950000
1,14,43,59.4,10,55.75679512,37.51790864,27000000
5,14,14,38.6,9.7,55.67506999,37.49151002,11500000
1,20,21,97.4,34.2,55.74943,37.62371,45805226
1,2,14,58.9,19.9,55.57524,37.44965,15416261
3,3,5,46.3,6,55.7879,37.73947001,12000000
3,7,9,30,5.5,55.78856,37.46263998,9500000
2,6,9,45,6,55.65545998,37.50031001,18000000
2,3,9,58,6,55.76641999,37.83567004,12400000
5,2,16,67,23,55.69694738,37.63378209,34000000
5,8,9,33,5.5,55.81029,37.78299003,10500000
2,8,17,38,7.3,55.87829142,37.64492028,11700000
3,5,5,44,6,55.72814001,37.61755003,16500000
1,24,24,38.5,9.4,55.65489001,37.55920998,17000000
2,4,9,61.7,8.1,55.60086001,37.59121996,15200000
2,11,12,30,6.3,55.81831998,37.62658003,15250000
2,5,9,61,9,55.82724998,37.82787001,8500000
5,10,14,35.1,10,55.83122835,37.50484179,10499000
3,3,5,43.4,5.9,55.73679502,37.39319503,12900000
1,15,28,46.8,13.5,55.71829033,37.65637796,23500000
1,16,18,52.9,12,55.57524,37.44965,14331272
1,12,19,36,9,55.71376448,37.42277725,18200000
3,7,8,85.5,9.2,55.78340999,37.57667996,3300000
2,10,19,40,10,55.69809025,37.94005784,10200000
2,3,9,32.5,6,55.64588001,37.71623001,10500000
1,19,22,110,27,55.81344,37.47879,48000000
1,2,9,39,9,55.53777452,37.5331032,10700000
3,2,5,74,8.5,55.68456051,37.61357486,21000000
1,6,8,46.6,12,55.48761,37.27764,8600000
1,11,25,55,10,55.5759117,37.48109115,14000000
1,2,7,106.2,11.8,55.76172371,37.54680006,77870000
2,2,17,75.9,12.9,55.69313999,37.85646001,18900000
2,14,16,35,9.6,55.6836,37.61563997,10800000
1,2,27,49.5,10.5,55.78880584,37.47994888,19552500
4,18,23,67,12,55.71606213,37.40364803,37900000
3,8,9,35,9,55.85832907,37.66697857,11000000
2,7,12,61,6,55.81831998,37.62658003,16000000
2,4,9,41.8,12,55.53163999,37.44677999,8200000
2,6,12,39,8.6,55.84245002,37.46194,10400000
2,15,16,55.2,9.7,55.87108018,37.65544006,17800000
2,5,14,85,8,55.77274678,37.49147332,23200000
4,9,21,40.4,12,55.88807,37.53047,15900000
3,1,16,52,14,55.56975,37.49129001,11350000
2,13,16,33.8,9.5,55.77242,37.83276,10000000
2,1,9,39,9,55.54509999,37.52438996,8200000
1,4,28,73.9,30.8,55.70347,37.63744,26000000
2,9,17,85.3,12.7,55.87538,37.62344997,21900000
2,11,17,75,11,55.84961,37.35257,22000000
5,9,12,47,6,55.75559603,37.8102527,15800000
1,23,27,74.2,11,55.8325172,37.49213263,33500000
5,10,13,60.5,20,55.85901837,37.55149222,31000000
2,10,12,45.9,6.6,55.64635717,37.54286701,12600000
3,5,5,77,8,55.78442001,37.73575004,23000000
1,9,9,65.5,6.9,55.68345262,37.68375365,18900000
1,11,15,78.5,22.5,55.57524,37.44965,22500000
5,5,9,40,16,55.58895,37.45491999,12000000
5,2,14,41,9.8,55.86707,37.49363,10500000
3,7,10,65.2,13,55.74961,37.58220003,38500000
2,15,17,59,11,55.62361998,37.30314996,17000000
3,10,12,115,34,55.79487999,37.71111999,50000000
2,9,9,44.4,6.3,55.85750649,37.44391939,11500000
3,2,5,57.8,10.5,55.72850999,37.66765001,18000000
3,3,14,47,25,55.77651444,37.63049178,23900000
1,10,47,42,13.9,55.78166255,37.46110397,22000000
2,8,9,32.3,5.9,55.86400999,37.58972002,10200000
3,5,7,43.4,9,55.74895999,37.59934001,27999000
2,11,12,58.4,6,55.85750649,37.44391939,15200000
3,2,22,47.3,16.7,55.7868944,37.49891438,22500000
1,3,11,46.2,10,55.92049999,37.54130003,12800000
1,2,26,48,16,55.55918,37.55495503,14300000
1,15,21,60.14,22.3,55.82184268,37.601775,30200000
2,1,9,57.8,6,55.85750649,37.44391939,14500000
2,2,14,54.97,6.2,55.57524,37.44965,11457715
3,9,9,45,6,55.81849999,37.71407997,10600000
4,5,13,117,20,55.7503,37.46887,103990000
1,11,15,32,15,55.55332,37.46437997,10000000
2,9,22,76.6,10.6,55.66917001,37.76248999,17550000
1,6,17,35.5,8.5,55.77125999,37.60016998,19500000
3,4,5,82.2,8.7,55.76008998,37.55316998,25200000
3,6,8,57.3,8,55.72396,37.57866002,6000000
3,5,5,30.1,5.3,55.81695713,37.49942255,10700000
2,15,19,37.6,9.7,55.64409641,37.39975873,11800000
1,2,12,27,7,55.57524,37.44965,7500000
2,16,24,54,7.3,55.75312001,37.58582998,29950000
1,3,16,50,10.1,55.57524,37.44965,14000000
3,3,9,160,25,55.77534002,37.61832,66970000
1,3,5,82.4,10,55.74943,37.62371,87000000
2,2,14,55.8,11,55.6738,37.76046,13300000
1,12,13,72.9,21.6,55.70833733,37.49075309,50820000
1,18,50,35.1,15.9,55.88824,37.65444,10092373
1,24,24,96,18,55.63948205,37.52418007,47000000
2,2,9,32.7,7,55.85749,37.50937001,8800000
3,3,8,124.5,40,55.73669999,37.59921999,250000000
1,4,10,116,16,55.7503,37.46887,104000000
1,6,22,50,27,55.77638506,37.64642586,27990000
2,3,12,52,9,55.65171,37.72165998,11630000
2,12,14,38,10,55.87541001,37.68947003,9449000
2,10,17,40.4,11.5,55.79499871,37.40770284,15200000
2,8,8,156,20.2,55.59042002,37.45642999,32760000
5,6,14,35.1,12.7,55.87278999,37.46473,12000000
1,27,29,61.9,11.2,55.71662,37.67263,23887404
4,3,21,50.8,18.5,55.76092,37.55495136,52000000
2,17,17,60,10.5,55.67101071,37.56473237,20500000
3,2,9,33,7,55.78409998,37.63738003,14300000
2,7,9,44.6,6,55.54737002,37.56182002,12500000
1,24,24,61.1,13.5,55.75696,37.61502,28187324
2,8,12,33,6.6,55.71691999,37.63026002,12500000
3,23,25,92.5,15,55.75706998,37.51166003,38400000
1,6,9,110,20,55.56840998,37.44204002,30700000
1,12,12,37.6,9.5,55.53270999,37.50143997,10500000
1,16,16,49.2,10.1,55.57524,37.44965,16804178
2,12,16,74,10.2,55.87108018,37.65544006,19990000
5,7,9,35.9,6.6,55.88027,37.53449996,10500000
2,3,14,39.2,8.5,55.99226589,37.22654676,8700000
4,2,14,39.1,7,55.69770499,37.83472937,12758330
2,6,9,82.1,8.2,55.72619816,37.85901983,19000000
1,2,20,70.46,17.5,55.80299302,37.71471251,26146930
2,7,22,38.3,10.4,55.67771,37.79928998,9800000
3,1,9,33.6,6,55.79146998,37.49631997,11980000
2,8,17,57,12,55.71626927,37.77917912,4500000
2,9,14,56,9.2,55.66833002,37.78641001,13200000
1,16,17,61.5,21.1,55.88393,37.69976,19716900
5,1,5,44.3,5.6,55.79282999,37.57216002,12550000
3,9,9,44,5.2,55.73434296,37.74704441,12000000
2,3,17,52,10,55.87486676,37.52636921,16000000
1,1,9,50,16,55.57524,37.44965,11500000
2,11,14,82.7,9,55.54217622,37.53291648,17600000
2,5,9,60,7,55.61046999,37.61171003,17000000
1,21,30,70,14,55.71848271,37.42892825,27800000
2,5,19,38,7.5,55.70424999,37.93602003,10300000
3,3,8,30,5.5,55.72991002,37.55746998,21000000
5,11,14,39,6.5,55.86707,37.49363,11000000
1,22,22,75.7,20.7,55.75139303,37.7045542,33898180
1,18,21,79.4,29.4,55.75575,37.65830997,59169000
1,5,14,36.3,14.8,55.57524,37.44965,11742033
1,24,25,39.9,14.9,55.59911,37.35495,10500000
2,19,22,38,9,55.60772999,37.60109996,12500000
1,3,16,35.5,4.9,55.56152,37.46851,8446301
3,3,16,32.1,10,55.59911,37.35495,9200000
2,6,17,51,9,55.62177954,37.7353499,17800000
1,9,17,46.1,10,55.78176,37.56998,33000000
2,7,9,51,6,55.63457391,37.60381853,13500000
1,13,25,44,10,55.62671001,37.31341,11200000
2,4,12,38.6,8.6,55.59768,37.67118,9500000
3,1,5,72,8,55.79706254,37.76925722,14900000
1,19,19,110,15,55.81682507,37.70265902,56000000
1,8,13,74.78,15.2,55.66667,37.75,38868000
3,2,5,152.6,14,55.76651002,37.62226997,89999980
2,5,9,32.6,6,55.55942001,37.34712997,6700000
1,5,11,65.43,8.5,55.7503,37.46887,65000000
3,3,4,44.5,9,55.81222001,37.63243001,12499000
1,16,18,51,15,55.84922802,37.61888596,16390000
2,4,14,67.3,8.4,55.72671002,37.62209998,32700000
3,1,5,20,6,55.73533998,37.40847,6300000
3,5,9,43.5,10,55.70736002,37.67135003,19990000
5,5,12,34.8,9.7,55.69336002,37.61119999,11100000
3,3,5,60,9,55.73132002,37.63174998,8500000
1,5,5,33.1,8.4,55.75010613,37.43185301,17900000
4,1,6,76.2,18.4,55.61667,37.6,34343490
1,3,30,44,18,55.72321554,37.69251967,16400000
4,11,14,52.4,14.4,55.57524,37.44965,16391600
1,4,11,81,11,55.65832999,37.51110003,32900000
2,9,12,40.5,8,55.87042923,37.63235379,10500000
3,6,9,53,10.8,55.67425,37.71965,15200000
1,20,24,97.3,11.6,55.83333,37.41667,47190500
2,12,17,37.5,7,55.62448001,37.31200997,10990000
5,7,12,47.3,9,55.75215,37.81628,12500000
1,15,18,62.4,20,55.57524,37.44965,14500000
1,24,32,85.69,5.4,55.7503,37.46887,65167880
2,6,12,45.7,6.9,55.86051241,37.40938049,12800000
2,8,9,44,6,55.61853638,37.7435989,12590000
1,28,68,33.9,10.6,55.66667,37.75,12512695
1,13,17,89,12.6,55.64457,37.71159,28000000
1,30,30,46.3,12.8,55.61667,37.6,11468510
1,6,18,36.4,9,55.86331999,37.55516998,12500000
1,5,17,58.7,11,55.85437887,37.35922775,4500000
1,10,17,74.3,12.5,55.75266933,37.70070808,28500000
1,3,12,72,10,55.6256,37.34383002,21500000
2,5,9,36,6,55.57166,37.47511501,10500000
1,12,16,39.1,11.3,55.57524,37.44965,9544339
1,10,25,34.1,10,55.77014001,37.47356,13900000
2,3,16,35,10.5,55.66971001,37.47169997,12300000
4,30,35,45.1,16.6,55.68333,37.68333,25239556
3,4,5,80,9,55.77369,37.59190996,33000000
5,7,9,36.8,8,55.81367,37.65153999,12900000
1,4,9,87.6,11.7,55.74992001,37.64736002,84480213
1,9,39,42.2,14.6,55.88706,37.57908,23500000
1,31,31,76.82,11.7,55.88706,37.57908,35721300
2,6,17,71.3,22.2,55.52287998,37.51439999,16500000
1,10,43,41.1,11.3,55.75679512,37.51790864,22200000
2,13,17,76,10.1,55.58502035,37.67856962,17500000
1,12,16,64.9,12,55.57524,37.44965,14764459
2,8,17,74.8,10,55.56158614,37.58659716,21500000
1,4,4,41.6,12,55.53737,37.15757,5800000
2,8,12,78.6,12,55.98179173,37.16320992,17200000
1,15,33,61.8,25.9,55.69113998,37.46785997,19858935
1,12,33,34.74,15.9,55.68989268,37.44924268,14800000
3,2,5,41.2,5.7,55.79998,37.54925001,13200000
1,15,28,32.4,14.7,55.72577444,37.67060043,14557449
1,40,40,94.3,18.1,55.63948205,37.52418007,53700000
3,1,2,36.6,4,55.77685,37.72535,6800000
2,9,9,89,13.5,55.62627998,37.34318,19700000
2,2,12,35.8,8,55.68692267,37.59080712,11500000
1,17,19,87,10,55.69001999,37.47083002,21950000
1,9,12,36.4,17.5,55.57524,37.44965,11990000
3,1,5,41.1,6,55.79661999,37.77990004,11800000
1,15,17,38.24,4.3,55.57524,37.44965,8377776
1,19,25,34.1,13.6,55.57152,37.48580999,12500000
2,17,19,38.4,10,55.70262887,37.92860753,11300000
1,15,18,38.3,18.8,55.82357,37.44621,17500000
2,15,22,17.3,4,55.65125998,37.48284003,7810000
4,10,16,54,17,55.57524,37.44965,12000000
1,20,23,37.54,12,55.57524,37.44965,9958995
2,5,12,62.2,6.7,55.62177954,37.7353499,15400000
1,10,17,36.9,7.4,55.87027001,37.51206999,10200000
2,2,12,82,8.2,55.88200929,37.57082539,17240000
1,19,41,54.9,21.3,55.73196082,37.53921435,27000000
4,36,44,33.4,11.1,55.82357,37.44621,14909760
4,13,21,70,14,55.75599362,37.50587366,44000000
1,8,19,103,13.6,55.80761,37.64361,46000000
1,28,33,32.4,16.2,55.78533,37.7346,11808568
2,8,19,37.8,7,55.63557999,37.31984998,11500000
2,13,15,78.2,13.4,55.93694541,37.36975052,18412190
5,14,17,38,9,55.87544497,37.55769927,12150000
1,27,33,94.6,6.7,55.81561,37.50132,32849368
1,3,11,31,15,55.75981702,37.51749183,17500000
2,14,24,39.7,10,55.59768,37.67118,9300000
1,11,21,42,28,55.6999473,37.63907606,24500000
1,4,8,123,25,55.76936235,37.63616553,200000000
1,4,23,36.9,12.1,55.85305375,37.60621196,8950905
3,4,8,57,6,55.71365,37.62182003,22900000
3,9,11,96.3,11.3,55.75479002,37.57038004,65000000
5,6,12,38.5,8,55.70792998,37.77745001,13500000
2,22,22,64,9,55.66334477,37.74425946,15850000
2,4,12,38.9,9,55.89386,37.60988998,10850000
1,2,53,55.2,24.3,55.82357,37.44621,20151745
5,7,14,38.4,6,55.66480018,37.44027794,13900000
3,9,9,30.1,5.6,55.68345262,37.68375365,10800000
1,13,22,30,8,55.7835283,37.50051383,12800000
2,11,25,40.2,8,55.57524,37.44965,13500000
2,11,19,33.5,9,55.60392,37.35866004,9700000
5,7,14,50,16,55.59911,37.35495,11600000
1,11,15,38,8.4,55.57524,37.44965,10500000
2,3,9,33,6.7,55.64345999,37.71439002,7950000
2,5,9,32.9,8,55.68596,37.57176513,11400000
1,31,43,66.78,26.7,55.80569452,37.5716336,29855772
5,6,9,31.6,6,55.67152,37.57880997,12500000
5,12,14,46,6,55.81756884,37.51220806,13200000
2,13,16,65,8,55.78842999,37.57646999,28200000
2,4,14,65,11,55.68311,37.58539001,29990000
2,7,12,39.1,8.6,55.64872999,37.71611996,9850000
1,6,21,136.7,29.4,55.83333,37.41667,85000000
1,2,16,90.3,25,55.72473,37.52812996,69990000
1,30,33,45.9,5.5,55.81401001,37.57348,15988500
1,11,31,56,15,55.75599362,37.50587366,27500000
5,5,12,35,10,55.76477002,37.83387002,10500000
4,16,43,60.3,10.4,55.75679512,37.51790864,32216541
1,5,18,120.3,25,55.67956001,37.55031996,42500000
5,2,8,46,7.2,55.72231002,37.62156002,19500000
2,18,22,58.7,10.5,55.8849768,37.65704212,19500000
1,7,13,34,10,55.57524,37.44965,11800000
5,10,12,38.2,6.5,55.66065501,37.59592772,11150000
5,5,12,35,10,55.86064502,37.51404003,9500000
2,5,16,38,8,55.85878999,37.57161997,11000000
4,30,55,68,23.5,55.81242694,37.60414033,25688889
1,22,24,53,14,55.76748257,37.37473789,20500000
2,5,22,77,10,55.66933046,37.53087501,8650000
1,13,17,48,16,55.62978999,37.66923997,14870400
5,11,12,37.3,6.2,55.72792419,37.77499196,11900000
1,75,95,190,20,55.74941999,37.53701998,125000000
5,3,9,31.7,5.5,55.67388838,37.54392829,14500000
2,12,17,72.5,10.2,55.64358002,37.76993999,16500000
3,2,6,70,15,55.74423159,37.66028499,88000000
4,8,17,35.48,6,55.87105,37.51282,9950000
1,15,26,41.1,7,55.83559999,37.74344999,9700000
1,22,23,92,10.5,55.71088549,37.93674543,18600000
2,9,9,38,9,55.72333477,37.42407509,12400000
1,44,44,86.3,30.1,55.76429393,37.5093029,40000000
1,9,12,39.1,12.7,55.63838001,37.31721999,10800000
1,6,18,152.5,15,55.74208,37.55250001,100000000
2,14,22,100.2,11,55.7041,37.6898,31000000
1,6,7,60.3,6.9,55.57524,37.44965,14394324
2,5,12,40,6,55.7707,37.68403998,18000000
1,13,28,48.7,15.7,55.78533,37.7346,17000000
2,13,17,37.8,9.8,55.62195001,37.30243004,12000000
1,7,38,95.7,35,55.83779,37.6498,36300000
5,3,12,42,10,55.76697999,37.69752999,14000000
1,28,32,46.4,22.3,55.7503,37.46887,26420160
2,14,17,59,12,55.59855,37.36202001,14500000
1,12,22,36.28,13.5,55.57524,37.44965,9767510
3,4,7,35,10,55.75492068,37.66729396,16955000
1,7,8,109,13.9,55.57524,37.44965,27900000
2,1,9,44.7,6,55.62401902,37.62327584,12200000
2,9,14,42.4,8.7,55.66423998,37.74532997,11000000
1,6,15,40.9,12.5,55.54784034,37.49439915,9399000
1,22,30,40.6,15,55.88347,37.49582,14500000
3,2,7,162,15,55.75378432,37.59282722,265500000
2,3,17,53.6,8.5,55.75117934,37.41964675,18100000
3,3,5,95,11,55.80347002,37.64612,29500000
3,7,9,76.9,8.3,55.6734899,37.62627446,23900000
3,2,8,78,10,55.69609,37.55815998,28000000
2,3,5,45,6,55.68222485,37.53658534,18000000
1,6,28,85.7,15.3,55.76867005,37.50639974,33851500
1,3,6,159,50,55.72826,37.57232003,140000000
2,8,12,62,8.5,55.90372001,37.57573004,14500000
2,14,14,55,9,55.68102001,37.44978004,18000000
2,3,17,40,8,55.69119,37.49281,15500000
1,23,25,28,6,55.84503001,37.63916001,14200000
1,8,16,79,18.2,55.57524,37.44965,15467194
5,12,14,45,6,55.72105998,37.41526001,13950000
3,5,5,72,8.5,55.79492002,37.81434002,18800000
1,17,25,39,11.4,55.89070916,37.58091782,11200000
2,8,9,45,7,55.77252441,37.42756414,13300000
2,16,17,55.9,10.6,55.73169,37.41256003,18990000
3,13,17,42,11.5,55.60741781,37.6494778,14000000
1,12,17,127,5,55.69922903,37.50091622,71069200
1,6,50,70,25.2,55.7503,37.46887,29540000
3,2,5,65.7,8.2,55.70273999,37.66033999,16400000
3,4,12,37,9,55.78276999,37.60679002,20000000
1,4,12,59.1,4.4,55.7503,37.46887,46887183
1,32,35,91.1,14.2,55.85463999,37.47270999,33000000
4,44,52,106.3,31.9,55.64614,37.64972,45621302
1,6,15,62.62,5.8,55.87105,37.51282,15128867
1,22,49,60.7,11.8,55.83502998,37.63725002,26800000
4,23,41,78.18,17,55.73196082,37.53921435,36490000
1,15,17,53.76,7,55.57524,37.44965,10965759
1,6,6,108,29.9,55.80993219,37.52470904,61553844
2,1,12,51,8.4,55.89227,37.57420998,12300000
1,15,21,65.2,15,55.76092,37.55495136,71500000
1,7,16,76,23.5,55.59911,37.35495,18000000
4,10,18,71.5,10.8,55.8797345,37.62037593,22913000
1,5,20,83.55,25.6,55.70579272,37.63364171,40672474
2,2,6,54,10,55.78811,37.53033,18900000
1,23,29,123.9,10,55.72741704,37.4513701,43365000
3,4,4,76.2,9.5,55.68692267,37.59080712,22000000
1,4,8,124,48.1,55.76936235,37.63616553,199800000
1,19,25,59.1,10.9,55.78881093,37.47448209,23300000
1,17,30,103,20,55.71848271,37.42892825,32500000
2,6,14,38.6,9,55.65169999,37.7379,10900000
1,2,33,49.2,17.3,55.69113998,37.46785997,18630662
2,8,9,33,6,55.81946998,37.80873001,8300000
2,4,9,57.8,9,55.67621001,37.75707997,18900000
2,15,17,41,8,55.85757499,37.50896499,11800000
3,6,7,93,15,55.77457123,37.67289233,41000000
2,5,18,57,11.2,55.57166,37.47511501,13000000
2,2,9,37.9,9,55.54806999,37.56734,12000000
4,15,20,83,14.3,55.77438,37.47205,45242885
3,2,3,27,4,55.57524,37.44965,5500000
1,14,22,62,21,55.71693999,37.47696004,55000000
1,19,28,45.7,21.1,55.68975112,37.7171476,19900000
3,14,17,36.9,8,55.87155002,37.68203998,10850000
3,9,9,55,9.3,55.74631001,37.56310002,29000000
4,23,33,137,15,55.66408999,37.53655,72500000
2,9,9,59,6.2,55.68166001,37.71790002,13900000
1,15,23,37,15.3,55.57524,37.44965,10593410
2,8,17,53.5,10,55.83324581,37.35120621,15500000
1,26,33,76,26.8,55.68432,37.44654,23909600
1,16,32,41,5.1,55.81561,37.50132,18374898
1,6,10,38.01,3.8,55.57524,37.44965,9157393
2,2,14,58.7,10.8,55.76697999,37.69752999,17450000
3,7,15,110,12,55.74337001,37.55001,133183360
2,5,17,47,10,55.57166,37.47511501,12500000
5,11,12,65.5,9,55.77342002,37.73701998,16600000
1,11,31,43,18.5,55.75210999,37.76180996,14549222
2,5,9,58.7,6.1,55.89862,37.61690999,13000000
1,8,25,66,15.3,55.78977998,37.47306002,28800000
4,7,21,64.73,12.8,55.7833045,37.51078691,29371860
1,9,19,42.5,18.6,55.85039,37.36424,12000000
1,4,14,48,4,55.85901837,37.55149222,23500000
5,1,9,45.7,12.5,55.58837999,37.45593001,8800000
1,30,30,39.1,12.5,55.66667,37.5,11504001
1,5,23,59.9,19.7,55.87105,37.51282,26512698
1,17,22,70,14,55.75258998,37.51002002,33500000
1,13,16,86.9,22,55.57524,37.44965,16940654
2,2,3,45.8,12.5,55.48839742,36.91566489,6300000
1,8,10,142,19.8,55.74120216,37.63213484,232000000
2,3,9,33,16.2,55.66667,37.5,7680000
4,21,21,57.4,31.3,55.78811,37.53033,31130120
5,6,12,36,9,55.72204,37.41768003,10200000
1,8,32,39.4,19.2,55.75472,37.49196,17240179
3,9,9,30.5,5,55.68345262,37.68375365,12750000
1,14,25,40,15,55.61622999,37.41489003,12850000
3,4,16,55.5,11,55.57524,37.44965,12800000
1,4,14,65.9,10,55.59911,37.35495,20000000
4,13,14,85.4,14.6,55.72923723,37.63040219,54250000
2,5,14,39.1,8.6,55.63559001,37.35945003,9200000
1,12,21,60.4,15,55.76092,37.55495136,61700000
1,6,9,79.18,12.5,55.57524,37.44965,15531874
5,7,17,32.4,10,55.97006001,37.16406166,8949000
1,6,26,33.9,10.6,55.61667,37.6,15300000
1,20,23,46,20,55.67266,37.57923,15500000
2,17,25,91,9,55.63759999,37.54216999,24000000
2,12,16,57,10,55.51521,37.56872,12600000
1,13,14,95,15,55.70833733,37.49075309,65000000
5,4,12,40,7,55.76369001,37.72930997,11950000
1,20,20,30.3,9.2,55.57524,37.44965,11577085
4,10,14,30.3,5.5,55.71838,37.78421,11826090
1,12,14,45,18.9,55.70833733,37.49075309,32630000
1,15,22,73.4,19.1,55.81344,37.47879,24850000
1,6,33,48.6,16.6,55.82570563,37.74767423,16000000
1,7,17,62.2,20,55.61667,37.6,23000000
3,7,12,67,11.4,55.97243023,37.16393997,14300000
2,14,16,40,9,55.69310001,37.61270999,12900000
2,10,17,38,8.5,55.87359842,37.56896637,11900000
2,8,17,37.7,8,55.63678421,37.74277377,9400000
2,6,12,62,8.2,55.86679999,37.59872998,17900000
5,6,14,47,9.6,55.63903,37.51954,13990000
4,5,21,79.8,15,55.78811,37.53033,37154250
4,11,14,38.9,12.7,55.57524,37.44965,12181200
2,4,9,31.9,5.5,55.82054999,37.66243999,11000000
