wallsMaterial,floorNumber,floorsTotal,totalArea,kitchenArea,latitude,longitude,price
3,2,6,55.6,7.3,55.71644001,37.62190997,20500000
3,3,8,30.8,8,55.72221657,37.66349348,16950000
2,11,12,46,9,55.57669251,37.64371143,9800000
1,8,41,62.51,,55.73196082,37.53921435,35634284
1,22,22,127.6,,55.72082905,37.61759129,61248000
1,6,13,32.9,4,55.87105,37.51282,8500000
1,1,4,155,20,55.67715,37.41433004,72530080
1,12,12,34.78,11.2,55.57524,37.44965,8215645
1,22,22,39.5,10.7,55.63462002,37.3289,13800000
1,23,23,62.7,,55.7185994,37.72159411,19103560
2,9,9,33,6,55.62589682,37.72082616,9300005
2,12,16,53.5,9.2,55.67307967,37.47614366,15000000
1,32,41,88.97,16,55.7589944,37.52258375,40066500
2,7,12,51.2,10,55.87669774,37.71484714,10800000
1,12,14,39.8,,55.71125001,37.43302998,15000000
3,12,15,39,10,55.85635999,37.56353998,11790000
1,2,30,65.7,3.8,55.71917337,37.6757762,21374881
1,7,8,88,,55.79563998,37.56189998,43857650
2,5,17,51,8.5,55.62555,37.71609004,17300000
2,7,17,36.7,8,55.54708001,37.54600999,10100000
,1,17,78.3,9.5,55.75117934,37.41964675,23300000
,2,9,30,,55.74520105,37.54839802,16400000
1,4,4,98,7,55.76788,37.62426997,50000000
,10,14,44.1,,55.70833733,37.49075309,27800000
2,11,25,52.8,13.2,55.86129639,37.36668932,14500000
,13,23,47,15,55.67266,37.57923,17850000
2,10,14,78.5,8.1,55.87741999,37.69602996,8100000
,3,9,37.2,,55.66580409,37.74975985,8500000
3,1,3,39.3,,55.48839742,36.91566489,6248700
2,2,17,49.6,16.1,55.57166,37.47511501,13076841
1,19,36,82.45,31.2,55.87105,37.51282,45549901
1,6,7,82,,55.73468857,37.66163435,45900000
5,7,7,89.7,8.1,55.7892,37.47970997,23000000
2,5,17,62.5,10,55.519,37.34511002,12000000
1,14,33,51.8,13.7,55.67882001,37.64878,21500000
,32,32,145.6,,55.71992858,37.63913095,110225092
1,11,26,50.3,20,55.71471324,37.47422664,35000000
3,3,4,97,8,55.76255855,37.64214216,53000000
1,14,33,31,10,55.88347,37.49582,12000000
1,8,13,82,20,55.69353595,37.63042459,27200000
2,2,3,34,8.3,55.50066002,36.91771996,6300000
,,,,,-1,-1,
5,11,17,93,19,55.78685,37.61740997,86000000
1,12,22,109.6,15,55.7261047,37.52644613,15500000
1,30,30,38.54,6.9,55.71848271,37.42892825,18346249
4,4,17,60,19,55.61667,37.6,22500000
5,3,12,64,9.5,55.66065501,37.59592772,17500000
1,2,13,37.3,10,55.69967978,37.49347854,26990000
,2,18,67.9,,55.86051241,37.40938049,15583050
2,2,5,80,,55.79804387,37.579086,29990000
1,6,18,121.9,,55.67956001,37.55031996,46000000
3,8,18,88,20,55.80287188,37.5221071,39700000
2,9,14,40,10,55.54217622,37.53291648,9990000
2,4,17,63.4,13,55.67798999,37.74203001,18500000
3,2,15,39,,55.78071571,37.60780298,18000000
3,3,3,40.5,,55.48839742,36.91566489,6601500
2,10,17,37,10,55.83207516,37.59220585,13000000
2,13,17,74.1,10,55.86001999,37.56684002,20500000
,3,8,112,8.1,55.73807001,37.54371997,33499000
2,5,17,45,18,55.57166,37.47511501,11250000
1,3,28,79,22,55.75472,37.49196,43900000
4,11,33,37.6,8,55.68054501,37.45395498,13499999
3,1,5,45,6,55.7003,37.77168,11690000
2,1,9,57,6,55.68137576,37.75716147,13000000
5,14,16,68.9,9.2,55.76196765,37.71758777,19000000
3,6,8,90,12,55.76414077,37.60617446,45000000
3,20,27,40.1,,55.57186001,37.48528997,10800000
2,18,22,57,10.2,55.70697001,37.91771999,13100000
3,6,6,101,7.2,55.75717,37.77492,23200000
1,8,12,59.9,11.1,55.71856321,37.87446335,12500000
1,4,9,131.7,10.7,55.74985002,37.64608002,155724450
1,4,8,35.6,20.7,55.82161187,37.60284554,12500000
1,6,21,85.7,30,55.76200024,37.55260457,93000000
,1,9,51.1,5.8,55.68596,37.57176513,12600000
1,2,26,32.8,12.4,55.87105,37.51282,17248771
1,6,17,110,16,55.70246,37.49674996,57000000
1,8,17,66.7,13,55.67951001,37.69538003,28500000
1,14,24,88.7,,55.70347,37.63744,59959159
2,2,5,30,5.5,55.63903,37.51954,11999990
5,8,17,41.3,12.4,55.60365001,37.16926004,7350000
,1,12,40,10,55.56936498,37.48257995,10500000
,,,,,-1,-1,
4,27,30,33.1,9.9,55.64614,37.64972,16115430
3,1,5,30,5.3,55.7807455,37.52573248,11700000
,,,,,-1,-1,
3,2,16,62.6,7.5,55.79748002,37.50519004,22000000
4,41,48,33,,55.82357,37.44621,14639493
1,25,33,151,12,55.72351001,37.52753996,107000000
3,5,9,39.1,8.3,55.82228999,37.65616999,14300000
3,1,5,41.7,,55.74473002,37.75753997,13900000
1,23,26,39.6,17,55.841679,37.49450138,16800000
1,23,30,41.1,18,55.72663024,37.68380133,16000000
2,10,14,75,10.6,55.66069385,37.63388872,22400000
3,15,21,87,10,55.70857178,37.5029491,49500000
2,12,14,78,8.5,55.638925,37.64127501,16950000
2,5,12,42.8,10,55.89386,37.60988998,11000000
5,5,17,57.7,12.8,55.87234001,37.55230999,22400000
,8,32,52,10,55.73446001,37.52531004,43500000
,1,12,75,8,55.74020999,37.57923996,30990000
,8,9,37,,55.66580409,37.74975985,9215000
1,6,19,53.75,17.5,55.57524,37.44965,12474449
1,3,17,76.7,13.9,55.56773,37.48757999,18500000
,8,8,72,9.5,55.73468857,37.66163435,30500000
,,,,,-1,-1,
1,5,9,64,30,55.59911,37.35495,18750000
2,5,5,31.6,5.4,55.67792106,37.58251858,10000000
1,6,12,52,15,55.80287188,37.5221071,30000000
3,5,5,71.5,12.7,55.74627913,37.63393311,35990000
2,13,14,116,11.2,55.52538999,37.44247001,15200000
3,7,8,82.6,8.7,55.70637955,37.66207111,25900000
1,11,20,54,,55.67266,37.57923,13955000
2,1,9,43.3,,55.81614002,37.62462,12900000
1,7,14,128.96,,55.7503,37.46887,82109606
,4,19,49.3,15.2,55.79782248,37.48956878,26104333
2,2,12,62.7,6.5,55.82786999,37.58246004,16490000
1,4,4,35,,55.77403998,37.73912996,9900000
5,10,12,64.2,9.3,55.71463999,37.80886002,13500000
1,19,23,30,6,55.72417998,37.73281998,13500000
,9,14,42,10,55.63457391,37.60381853,10450000
4,2,9,39.59,4,55.73091246,37.85550891,11085000
4,16,46,108.4,7,55.74013683,37.52180662,95520044
2,3,14,55.74,11.2,55.82335001,37.50716003,23500000
1,2,11,52,,55.79782248,37.48956878,22450000
2,1,16,65,10,55.60864001,37.52851,14300000
1,7,12,47,17,55.72387539,37.64405816,18000000
1,17,21,69.86,,55.83039998,37.40420001,21721107
1,8,20,65.1,,55.78202999,37.66943997,19900000
3,5,9,110.4,8,55.76414077,37.60617446,92000000
2,2,9,60,6,55.78411,37.69073,17500000
1,18,30,79.54,13.2,55.71848271,37.42892825,30413698
3,2,5,67.8,6.1,55.78665001,37.74046997,11200000
,20,21,180,30,55.6796663,37.51179196,95000000
3,3,3,35.7,,55.48839742,36.91566489,6675900
4,3,19,84,,53.99957085,38.2789705,23000000
1,17,17,33.4,9.4,55.57524,37.44965,10878749
2,1,18,38,10,55.66933046,37.53087501,12900000
3,5,8,81,9,55.68087594,37.53182776,28990000
4,4,13,37,11.4,55.57524,37.44965,11004000
1,23,42,86.7,,55.68070187,37.59670027,36000000
,10,17,38.2,8,55.74322002,37.87582002,10450000
2,11,12,39.2,8.9,55.6342,37.79297002,9200000
2,8,9,45,6,55.65097998,37.71141997,11100000
4,5,29,49.2,10.2,55.67401321,37.62719269,24889884
5,10,12,62.3,13.6,55.52906,37.38784,11800000
,3,40,92.9,22,55.69730154,37.63874324,43500000
3,4,8,110,16,55.74521998,37.58930998,1.04E+15
1,15,18,37.1,15.3,55.57524,37.44965,13388537
2,15,16,34.2,8,55.64577,37.49618997,13000000
2,2,5,44,5.5,55.31353998,37.17591996,7399000
,,,,,-1,-1,
,1,22,59,11,55.60551,37.54231001,14000000
,2,9,62.4,7,55.81598001,37.50950999,23500000
1,2,17,86.9,23.9,55.57524,37.44965,20135023
,3,5,31,6,55.79986999,37.56018001,14000000
1,2,29,46,16.6,55.71446482,37.65964156,21500000
1,8,22,46,,55.79845999,37.60220998,28702574
2,2,22,74,,55.91534001,37.55712003,16799999
1,5,10,78,17,55.83526999,37.35845996,24200000
,6,14,53,11,55.81423178,37.45726434,15500000
,,,,,-1,-1,
,11,11,125,16,55.79527085,37.71159463,48000000
,5,7,57,10,55.57524,37.44965,11400000
3,2,5,42.6,5.6,55.77705001,37.55628997,13500000
1,6,17,74.5,10.1,55.66473,37.56135,26700000
,4,5,177,16,55.75494999,37.64769002,95000000
1,20,41,48.7,6.5,55.73196082,37.53921435,24840000
4,13,18,55,8,55.69830002,37.49789996,27000000
2,14,14,40,10,55.82854,37.57475003,14000000
1,7,17,32.7,9.1,55.57524,37.44965,8590000
2,13,16,36,8.1,55.66039936,37.52266572,14500000
1,2,45,39.3,10.1,55.73248,37.7104,11584246
5,4,5,41.2,6,55.65209501,37.56520501,12999999
4,5,14,67,17,55.61506662,37.71487031,22400000
,2,7,72.2,22.6,55.74646,37.40725001,28999990
2,16,17,85,11,55.61161088,37.60069378,24000000
5,13,14,44.5,6,55.77022001,37.71478003,15900000
2,10,17,53.8,9,55.70040271,37.9203615,11290000
,15,22,77,10.2,55.77150999,37.47888,27250000
1,3,6,40.16,14,55.68361053,37.66613236,19900000
1,2,16,42.1,20.6,55.57524,37.44965,14213507
3,6,23,130,15,55.79536705,37.58100049,59000000
1,3,5,41.2,16,55.7424044,37.63683602,39500000
1,1,9,59.94,14.1,55.57524,37.44965,11929958
,6,6,96,12.5,55.77748,37.61621002,95000000
2,2,16,34,10,55.77126,37.68380001,13490000
1,9,14,77,32.8,55.70833733,37.49075309,42500000
2,2,12,46,7,55.88476002,37.59406,12300000
2,7,12,46,7,55.87657002,37.72050998,12500000
3,10,10,34.3,,55.73175999,37.53510999,6820000
,22,25,33.2,10.4,55.6718,37.73775,11250000
1,5,7,32.76,10.6,55.57524,37.44965,9188912
1,4,41,113.1,,55.74429988,37.50724564,42000000
2,13,17,76.5,10,55.86461,37.58535,20500000
1,10,39,40.33,,55.88347,37.49582,15282678
2,12,12,35,10,55.86039488,37.42989414,12800000
1,9,9,57.67,13.7,55.57524,37.44965,12985831
1,13,15,35.4,,55.70106413,37.6299042,18099000
1,10,17,38.6,8.4,55.66226999,37.53283003,12900000
1,16,16,27.8,8,55.57524,37.44965,7502344
1,18,23,51.7,16,55.57524,37.44965,11749999
5,10,12,35.2,9.5,55.76383513,37.79139057,9700000
2,19,22,100.3,10,55.61853638,37.7435989,19900000
2,2,21,72.6,8,55.68311,37.59819002,34000000
3,7,11,48,9.4,55.72487999,37.60633002,25750000
3,5,5,43.7,6,55.80239998,37.76888738,11500000
1,17,19,92.4,,55.80955924,37.71190497,30975492
1,7,15,65.2,20.3,55.57524,37.44965,17000000
4,3,4,54.1,,55.59911,37.35495,14222552
,,,,,-1,-1,
1,2,16,78.2,21.1,55.57524,37.44965,17256550
1,29,52,78.7,18,55.82357,37.44621,28000000
5,3,12,36,10,55.81687759,37.65387085,13300000
1,12,16,38.1,5.5,55.57524,37.44965,10520401
2,3,27,62,11,55.87539999,37.66116996,25000000
,13,22,82,,55.6643,37.46591998,26500000
1,6,11,42.7,13,55.80364,37.63022004,25000000
,13,16,37,10,55.79873998,37.81805002,13149999
5,11,12,39.4,7,55.82353001,37.55904997,13900000
,,,,,-1,-1,
1,11,47,71.9,25,55.66667,37.75,20630004
5,7,12,35,10,55.57675001,37.12427,10470000
1,8,9,39.2,11.6,55.62885,37.34195004,11700000
4,17,18,32.1,,55.84922802,37.61888596,10400400
2,4,9,44,6,55.61435002,37.73301997,11000000
1,36,78,83,,55.75365195,37.54600021,54000000
3,4,5,40,6,55.77718001,37.49879003,15800000
1,9,9,41.47,4.1,55.57524,37.44965,9507616
2,3,9,63,5.9,55.77252441,37.42756414,17450000
3,2,5,42.5,,55.81833,37.58142998,14900000
1,15,47,72,15.1,55.66667,37.5,32000000
1,3,23,73.2,11.4,53.99957085,38.2789705,18000000
2,4,9,32.6,6,55.75685496,37.83213463,8700000
3,5,9,82.7,9.2,55.68171998,37.56773999,31150000
5,15,16,38.6,,55.84928001,37.58661,9333000
1,26,30,50.1,19.1,55.88347,37.49582,18872017
1,15,16,59.7,10.4,55.61667,37.6,34161750
1,3,29,67.3,12.4,55.66268798,37.55361171,20728400
1,16,16,70,9,55.50173999,37.57512998,14000000
1,4,35,49.9,5.3,55.81561,37.50132,16957726
1,8,9,39.7,18,55.64897635,37.63817685,16500000
1,7,20,38,12,55.6999473,37.63907606,16300000
4,2,4,56.9,,55.59911,37.35495,14660826
1,36,48,61,15,55.79766958,37.50022075,31000000
5,12,12,45.9,6.5,55.75170159,37.52455228,17900000
1,6,11,46.2,12,55.54230002,37.15138001,9200000
1,10,24,60,,55.74429988,37.50724564,46500000
,,,,,-1,-1,
5,4,5,46,6,55.79145498,37.60429061,16400000
1,10,21,48.1,15.5,55.80878022,37.48262268,25685400
5,8,16,40.9,10,55.69694738,37.63378209,19200000
,32,33,69,20,55.73679502,37.39319503,28000000
2,2,17,53.9,9,55.64081001,37.52845996,16900000
3,3,16,72.4,10.6,55.50462001,37.53418002,15000000
2,5,12,41,10,55.6517543,37.75055555,10800000
1,3,18,128,22,55.77325723,37.58509353,75000000
3,3,7,100,8.9,55.70616002,37.66884996,28000000
1,1,14,67.18,4,55.57524,37.44965,14339711
5,2,9,37.4,7.5,55.77003,37.48543003,12500000
3,5,7,64.8,,55.98664478,37.15931649,12830400
,9,14,67.1,19,55.70833733,37.49075309,36450000
5,11,14,40.8,5.9,55.85528547,37.65960663,14200000
,8,9,68.3,9,55.59109914,37.53648361,15900000
1,5,8,142,,55.73492001,37.57105998,230000000
4,2,23,134.2,13.4,55.80993219,37.52470904,39600000
5,1,12,46.9,9,55.75717,37.77898,11200000
4,2,2,152.2,60.1,55.60782331,37.52544712,39900000
3,2,4,141.1,,55.75813838,37.60451786,185000000
1,17,28,96.8,24.1,55.69967978,37.49347854,52025537
,9,13,37.5,,55.59911,37.35495,9300000
1,3,18,82.3,,55.71058001,37.59284002,71358132
,2,5,104,28,55.83955067,37.51632057,32950000
4,9,23,41.9,14.2,55.57524,37.44965,7946412
3,2,7,59,7.7,55.81363002,37.59685,17500000
1,2,12,89.9,,55.57524,37.44965,19169122
5,4,12,38.7,6.5,55.7698753,37.67512374,7645000
,16,18,56.2,9.8,55.67832711,37.57590043,24900000
,17,31,96.9,17,55.68227,37.55213003,59900000
,4,8,88.6,8.3,55.7261047,37.52644613,49900000
3,1,6,72,6.6,55.73288999,37.61404003,33400000
5,7,9,31.8,,55.80278525,37.507734,11700000
1,19,44,39.5,11.9,55.75679512,37.51790864,21500000
4,43,55,62.1,24.9,55.81242694,37.60414033,26721819
,3,15,71.1,15,55.68893001,37.65569004,35000000
4,12,15,26.46,6.5,55.57524,37.44965,7584462
1,4,22,41,6,55.82357,37.44621,23900000
2,5,16,65.8,8.7,55.89906998,37.58250999,17500000
1,16,22,45,10,55.57524,37.44965,13400000
3,7,7,62.4,10,55.75658375,37.65003958,33900000
2,7,9,63,6,55.78289002,37.59225999,55000000
4,21,21,58.4,31.6,55.78811,37.53033,32754610
,2,5,78,13,55.69340139,37.66328764,34100000
5,4,12,64.1,9.4,55.74007002,37.51518998,19100000
2,4,9,58.9,6,55.85747001,37.568,16000000
1,2,4,41.1,11,55.48761,37.27764,6600000
1,7,24,43,14,55.68596,37.57176513,24000000
1,1,22,52.7,20.2,54.02905828,38.23267699,18600000
1,9,25,36.9,15,55.57524,37.44965,11400000
1,6,7,43.64,6,55.57524,37.44965,9937114
,24,31,128,20,55.71471324,37.47422664,65000000
2,1,5,44.8,5.5,55.65965238,37.58736849,13950000
1,31,31,79.5,9.2,55.88706,37.57908,50085000
3,2,9,21,3,55.72043173,37.40744666,12600000
3,4,7,69.7,9.9,55.79356186,37.54774051,26495000
5,10,12,33,10,55.67792106,37.58251858,12850000
2,2,9,46,6,55.73730001,37.82049997,11300000
1,16,20,82.6,17,55.80565825,37.58808958,38990000
1,2,7,39.2,8,55.73342,37.62903,28200000
2,2,12,38.8,8.5,55.89205001,37.60040996,9590000
1,5,33,33.9,15.6,55.69113998,37.46785997,14375159
1,7,30,37.8,19.1,55.72663024,37.68380133,16200000
,5,9,55.4,19,55.69340139,37.66328764,24200000
,7,7,53,,55.76011743,37.65738829,35000000
3,3,26,55.5,10,55.68413243,37.6497462,21580000
1,15,25,41.8,9,55.84503001,37.63916001,21000000
3,4,7,35,8,55.7747689,37.59851506,21000000
1,6,20,38.4,19.1,55.68432,37.44654,20000000
2,17,18,42,9.1,55.51567,37.35680998,8600000
,,,,,-1,-1,
1,1,9,48.9,7.6,55.56390001,37.57865004,12250000
,3,7,189,22,55.7697303,37.66582883,78300000
5,4,12,49,9.5,55.6794,37.49266001,18000000
3,4,5,24.5,,55.70277184,37.63335336,5590000
1,3,24,73.7,25.8,55.75210999,37.76180996,22495336
,15,63,90,,55.75365195,37.54600021,59000000
2,8,17,39,8.6,55.7807455,37.52573248,15200000
3,7,12,36,10,55.87362001,37.52165,8990000
4,11,57,113.89,13,55.81242694,37.60414033,40609263
1,2,27,41.3,11.2,55.83472509,37.42527833,13950000
1,4,5,30,,55.84671758,37.43318959,10500000
,12,25,37,,55.59911,37.35495,12650000
1,1,9,57,20,55.59911,37.35495,11400000
,5,5,114,9,55.76121999,37.64674999,55000000
3,7,7,86,9.2,55.81534001,37.59845002,21900000
2,5,12,31.5,8,55.8607105,37.6920247,9750000
1,21,28,65,,55.75696,37.61502,23066550
2,3,12,64.3,6.7,55.65328999,37.71144998,14500000
1,9,33,36.1,17.2,55.78533,37.7346,10499999
,8,12,137,15,55.70833733,37.49075309,100997000
,2,17,51,9,55.49094865,37.30824051,9150000
2,9,16,72.5,10,55.87975039,37.49188588,16999999
2,11,16,38,9.8,55.68170337,37.67746327,12300000
,6,25,35.6,17.1,55.75232,37.38712,12500000
2,7,9,27.1,6.5,55.72487999,37.66626004,11300000
1,5,9,58,20.6,55.69489096,37.45746756,23079360
1,5,9,44.5,8,55.60145002,37.71462002,13100000
1,11,28,70,20,55.75622999,37.51331,33800000
1,6,7,100,,55.74915001,37.57926997,125000000
4,8,17,75.8,18.1,55.61667,37.6,31367466
,5,16,76,12,55.77523786,37.68664919,32300000
1,3,25,40.8,15,55.8428,37.37151997,18700000
3,4,14,36,,55.73439999,37.40406003,14400000
1,10,29,30.9,,55.85757499,37.50896499,8393000
1,14,26,39.7,20.3,55.66667,37.75,18293760
1,21,32,40.7,19.1,55.88824,37.65444,12623919
2,4,14,37,,55.67787001,37.85704004,10300000
2,3,9,64,8,55.5976,37.71617997,15500000
1,7,25,41,10,55.86129639,37.36668932,10700000
3,6,9,44,6,55.76123692,37.77858592,14000000
,11,24,43.5,10,55.72898239,37.72244258,14000000
,,,,,-1,-1,
1,12,48,151,25,55.65583103,37.49706869,57000000
1,14,16,36.1,9.1,55.80317,37.50458,21875286
1,3,18,56.5,10,55.76911,37.47080001,29900000
3,6,16,96.4,18.7,55.56975,37.49129001,20500000
3,2,16,22.4,,55.87318,37.60383003,5400000
1,10,11,39.7,,55.6890801,37.47359485,22774856
5,4,5,55,6,55.76228998,37.71203001,18300000
,1,5,30.5,10,55.80961999,37.52414998,9900000
,,,,,55.74943,37.62371,234066000
1,16,16,88.48,7.8,55.61667,37.6,64782163
2,7,9,64,6,55.71982998,37.78759002,16000000
2,8,17,75,,55.84517641,37.58443946,27250000
2,5,14,37.6,9,55.63678421,37.74277377,10000000
2,2,12,51.4,8.3,55.63344999,37.79761997,11800000
1,5,22,42.7,16.7,55.75139303,37.7045542,21000000
1,3,13,42.12,13,55.64526227,37.63495591,14390000
2,17,34,33.8,10,55.841679,37.49450138,16999000
1,15,18,72,10,55.66838002,37.74978001,20500000
1,8,10,40,,55.57524,37.44965,9799999
1,23,25,52,9.3,55.57524,37.44965,15350000
4,9,14,67.1,7,55.70833733,37.49075309,38000000
4,6,44,57.6,6.2,55.77438,37.47205,35852832
2,5,5,42,5.6,55.77621002,37.72387003,12500000
4,3,20,92.3,,55.73342,37.62903,54447984
3,5,5,65,10,55.74175102,37.54691594,23000000
2,15,16,74.9,10.3,55.62589682,37.72082616,16900000
,12,42,82,,55.79366001,37.54507004,50000000
4,10,26,45.6,15.5,55.82357,37.44621,17870640
1,8,16,75,14.3,55.57524,37.44965,15025353
2,6,12,35.2,9.7,55.79119012,37.72897931,10500000
1,19,38,42.41,18.5,55.72577444,37.67060043,16010792
1,7,9,41.5,12,55.62885,37.34195004,11300000
5,7,14,32.4,4.8,55.57524,37.44965,7800000
1,23,26,69,18,55.56971001,37.60066997,21800000
5,10,14,35.1,10,55.83122835,37.50484179,10400000
3,5,17,55.3,10,55.69705481,37.54106252,24400000
2,3,12,30.7,6.6,55.67634999,37.51045999,12500000
1,15,17,38,7,55.83711768,37.44420018,14500000
1,9,9,41.83,8,55.57524,37.44965,9946741
1,8,12,51,9.4,55.78184001,37.64053003,21000000
,,,,,55.70347,37.63744,68752405
1,2,16,32.2,10.5,55.66667,37.75,9300000
5,2,12,37.2,7,55.80544002,37.57246998,12250000
,15,23,55,,55.73316999,37.42730003,23000000
,8,17,34,9,55.48857,37.29424997,7750000
1,10,15,70.8,10,55.57524,37.44965,15000000
2,6,33,41.6,18.8,55.81237001,37.59531,16221504
1,11,15,32,6,55.55332,37.46437997,9950000
2,8,9,33,7,55.85448002,37.68514003,10200000
3,13,16,52,9.8,55.71376448,37.42277725,12700000
1,5,12,51.7,10,55.87750826,37.52027112,13500000
1,27,30,110,30,55.72082905,37.61759129,80000000
1,3,35,42.9,5.3,55.85407353,37.47212361,18195655
1,4,7,33.56,,55.48761,37.27764,5671640
1,44,44,86.3,27.8,55.77438,37.47205,39999999
2,6,6,37.25,6,55.61595,37.70317998,9999999
1,2,4,37,8,55.77403998,37.73912996,8150000
1,7,44,66,10,55.77022001,37.56383,40000000
,3,21,92.1,,55.57524,37.44965,20815794
1,10,23,33,13,55.87105,37.51282,16800000
,2,6,58.3,7.5,55.7736752,37.5570244,22600000
2,10,12,32.5,9,55.87475999,37.46525002,11000000
1,4,9,38.5,,55.72417998,37.73281998,16500000
1,3,24,34.9,4.5,55.7503,37.46887,11630000
1,7,25,48.4,13.5,55.67095592,37.71796763,14790000
,4,4,129.1,34.4,55.57590998,37.57141998,30500000
,8,21,76,,55.73024999,37.69828997,23034399
1,2,21,62,18,54.02905828,38.23267699,15840000
1,20,78,130,,55.75365195,37.54600021,91000000
2,4,5,54.7,5.3,55.80569998,37.54634996,17000000
1,6,18,58,25,55.71137837,37.61391516,43850000
2,12,25,42,10.1,55.88329553,37.67521628,12800000
1,6,25,95,17,55.60017575,37.37376466,22200000
4,8,57,43.93,17.4,55.81242694,37.60414033,18557097
1,17,32,40,,55.78112001,37.4688,22200000
3,12,12,65,8,55.60264,37.35019004,11100000
,4,6,84.2,7.3,55.7203452,37.40125479,19990000
,6,7,30.4,9,55.76614,37.65403998,17800000
3,4,7,150,20,55.75347,37.60010998,79000000
5,7,9,37.6,7.5,55.73193999,37.63342,19970000
3,7,8,43,8,55.72537,37.57865004,27390000
,,,,,-1,-1,
,2,25,58.4,,55.81778607,37.75415925,20040544
1,2,15,77,,55.76583,37.67272,47000000
4,11,16,44.9,10,55.43095,36.86248,6899000
1,9,20,53.2,14,55.64885001,37.38148002,18500000
1,2,27,117.5,,55.81034115,37.64515481,37169000
1,43,52,72,,55.69545,37.48579004,45000000
1,14,21,36.4,18.1,55.85261768,37.51549438,17042188
1,29,34,45.5,21.5,55.75696,37.61502,23100350
1,7,23,63,23.8,55.64533822,37.35156355,18300000
3,1,12,55,8.1,55.81628688,37.64482512,17600000
2,14,14,52.5,8.6,55.64253656,37.34732248,13700000
,21,39,59,18,55.6890801,37.47359485,33500000
1,19,25,68,13.5,55.67310678,37.6162104,29000000
1,8,20,43,4.3,55.57524,37.44965,10605110
2,10,12,46,7,55.63903,37.51954,15400000
1,4,28,43.8,,55.69922903,37.50091622,19900000
2,14,25,90,14.1,55.57524,37.44965,17500000
1,18,25,96.3,5.6,55.8013056,37.56393161,42131250
2,7,19,39.5,9.7,55.59855,37.36202001,10300000
1,9,11,33,,55.79238673,37.57809061,14500000
1,4,9,67.4,,55.48761,37.27764,8492400
2,2,14,91,10.1,55.80785627,37.61626446,22800000
3,3,8,57.7,10.2,55.69647,37.56136999,26900000
4,50,75,46.92,,55.70210123,37.60389549,27169776
1,2,9,31.8,20,55.79743002,37.61488007,14500000
5,14,20,37.2,8.8,55.88067116,37.5289379,12200000
,2,12,100,23,55.57181999,37.49289001,19450000
1,10,15,95.25,,55.82357,37.44621,36472349
